id,sentnce,label
na_1379,New videos from users you subscribed to on Youtube can be a whole feed (like migrate the entire Home Page of your Youtube account and put it as a feed here).,1
na_1380,"And Twitter tweets from your followers can be another feed.""",1
na_1381,The OPML export feature should include tagging data.,1
na_1382,I would like to be able to switch to another service without losing all of the tags I use to organize my source library.,1
na_1383,Microsoft has a RSS Platform for a common store of RSS feeds across IE and Outlook.,0
na_1384,It would be nice to sync any feeds from that store to Feedly.,1
na_1385,It would eliminate the need for an add-on to IE as people can use the native button to have their feeds pulled into Feedly.,1
na_1386,It would be great if there was a Feedly plug-in for the Mozilla Thunderbird email client.,1
na_1387,"Right now, I can have several Google apps open in separate tabs in Thunderbird.",0
na_1388,"So each morning I start my day with my Inbox, Google Calendar, and Google Reader each in their own tab, right there together in one app.",0
na_1389,I love that!,0
na_1390,"With the fazing out of Google Reader, it would be great if Feedly could take its place in my third tab.""",1
na_1391,"I notice that when viewing full articles, tumblr feeds work just great, EXCEPT for photosets.",0
na_1392,"They seem to get out of order, and the one in the top right is out of place.",0
na_1393,"It's a minor thing, but for someone who follows a lot of tumblr blogs, it can get annoying.",0
na_1394,"I know you can set a preference to save an article to a read later service instead of saving it to Feedly, but I like Feedly's save feature within the apps.	",0
na_1395,"However, sometimes I'd prefer to send an article to InstaPaper, Readability or Pocket AND STILL have it saved in Feedly.",0
na_1396,"Could you install something like that under the sharing options?""",1
na_1397,Have the app available in the for Lion OSX in the app store.,1
na_1398,"http://www.spritzinc.com/about/; ""...reading becomes more efficient because spritzing_ï¿___ï¿_ increases the time your brain spends processing content without having to waste time searching for the next word...""",0
na_1399,The direct posting from the feedly to the yammer is much preferred by many of enterprise business persons.,0
na_1400,Currently we can only choose safari and chrome in options.,0
na_1401,It would be nice to open articles in the browser we actually use - like Mercury in my case.,1
na_1402,Thank you.,0
na_1403,"Many of us use Beyondpod as the ""go to"" app for pod casts.",0
na_1404,It was easy to integrate with Google Reader.,0
na_1405,"Perhaps a similar situation could be made with feedly.""",1
na_1406,I subscribe to my YouTube subscriptions in Feedly and so much appreciate this feature.,0
na_1407,I find it easier to keep up with my subscriptions in Feedly than in YouTube!,0
na_1408,"However, most of the time, I just want to get some of those videos added to my YouTube playlist """"Watch Later"""".",0
na_1409,"It would be awesome to have a 1-click option to add any YouTube video in any post directly to my YouTube """"Watch Later"""" playlist.",1
na_1410,"I'm not sure what the deal is with ""Buffer"" but it seems like a needless step.",0
na_1411,"For some unknown reason it decided to """"buffer"""" my post until 10:45 AM tomorrow?",0
na_1412,What the heck?,0
na_1413,Is there an actual reason you cannot share directly to Facebook/Twitter anymore?,0
na_1414,Is it not allowed?,0
na_1415,Do you not have the proper agreements in place?,0
na_1416,Can you get them?,0
na_1417,That would be wonderful.,0
na_1418,I'm not the first person to post this.,0
na_1419,Look it up.,0
na_1420,"I dislike the fact that you have started to mask users Bitly URLs with your own feedly links.	",0
na_1421,"I realize that your link still pings my link and get the analytics, but i have a custom URL for a reason.",0
na_1422,"I understand why you might do this for the FREE version of Feedly, but i implore you to not mask users custom URLs in your upcoming Paid/Pro version.""",1
na_1423,"Would love a 1-click Add To InstaPaper, rather than opening a new window (yes i have a password and even the browser javascript bug).",1
na_1424,"Thank you!""",0
na_1425,Add FeedReader_ï¿___ to the App Center list_ï¿___.,1
na_1426,Right now it's connected to the wrong account (i have more than one buffer accounts).,0
na_1427,There is no option to disconnect in any way.,0
na_1428,I already tried to reinstall the app.,0
na_1429,share directly with Twitter instead of Buffer,0
na_1430,I am using this app for my iPad and yours for the iPhone and Laptop.,0
na_1431,It would be great if you could share the API with the developer allowing a seamless sync amongst the apps (as it happens now with Google Reader).,1
na_1432,http://mrreaderblog.curioustimes.de/post/52060909928/supported-google-reader-alternatives-part-two,0
na_1433,Deploy the latest version of Feedly so that I can update the app on my Kindle Fire,1
na_1434,"It seemed like for a few days, Feedly was using Chrome Custom tabs instead of opening links in the external Chrome app.",0
na_1435,"It was a little jarring at first, but once I realized what was going on, I really liked it.; So, why did you quickly remove that feature?",0
na_1436,"So, why did you quickly remove that feature?",0
na_1437,"I understand that a lot of people who choose to have links open in Chrome may not like it, but I really liked having links be added to my Chrome history while still feeling like I was in the Feedly app.",0
na_1438,"Will you be making that an additional option along side """"open directly in browser""""?""",0
na_1439,http://getpocket.com/developer/docs/authentication,0
na_1440,"Allow for default settings so that when this new ""defaulting"" mode is enabled, clicking the Evernote icon will save with no additional interaction.",1
na_1441,"Default tags would also be helpful -- even better, configurable content keyword tagging would be great!""",1
na_1442,Have an option to make items open directly in the Chrome Browser on mobile,1
na_1443,Please make a feedly widget/gadget for iGoogle (or equivalent),1
na_1444,"A Chrome/Firefox extension that shows a counter of unread items, with a dropdown that lets the user see the items.	",0
na_1445,"Similar to the Official Reader Notifier from Google.""",0
na_1446,"There can be apps installed in system, that catch http url and display its content inside itselves.",0
na_1447,"Built-in browser of Feedly brakes such behavior""",0
na_1448,"Pushbullet is an amazing sharing app.	",0
na_1449,"It pushes stuff from your one device to other, as well as to other person.",0
na_1450,"Sometimes, when I am reading a feed and I want to share it directly with a person, it is very easy to to push it to someone.",0
na_1451,"I know it already does that for Android app, well, because Android OS lists all the apps that keep sharing capability when I hit 'Share' icon in the feedly app but it would be awesome to have it in the web app.""",1
na_1452,"basically instead of having to manually install the Firefox plugin every time there's an update, it should auto update.	",1
